iter	Logloss
247	0.04346541974
248	0.0434166143
249	0.0433592545
250	0.04326856945
251	0.04322289795
252	0.04319362514
253	0.04309030597
254	0.04297462686
255	0.04269104567
256	0.04241260646
257	0.04226688985
258	0.0421251854
259	0.04200292204
260	0.04175315141
261	0.04170714249
262	0.04168959358
263	0.04151309648
264	0.04140200134
265	0.04126222793
266	0.0410890185
267	0.041015269
268	0.04083317416
269	0.04068137569
270	0.0406646164
271	0.04054955071
272	0.0403892081
273	0.04035175927
274	0.04033654318
275	0.04020470386
276	0.04017328394
277	0.03997312772
278	0.03979387435
279	0.03960136098
280	0.0394887196
281	0.03947518533
282	0.03936499573
283	0.03935890004
284	0.03913929796
285	0.03909733986
286	0.0389325516
287	0.03883411899
288	0.0387748354
289	0.03868043166
290	0.0386370753
291	0.03852645768
292	0.0384298417
293	0.03834488126
294	0.03824916408
295	0.03805773628
296	0.03798402811
297	0.03783299886
298	0.03778301773
299	0.03768461192
300	0.03766735542
301	0.03765428656
302	0.0375055217
303	0.03741667626
304	0.03725156751
305	0.03707610567
306	0.03695088152
307	0.03688723771
308	0.03678455886
309	0.03670697446
310	0.03666814568
311	0.03655956778
312	0.0364665549
313	0.03637026615
314	0.03623531475
315	0.03615015513
316	0.03596616069
317	0.03585505611
318	0.03579420773
319	0.03576547541
320	0.03569442242
321	0.03552616825
322	0.03541502627
323	0.03533678922
324	0.03524272231
325	0.0351071295
326	0.03506165709
327	0.03492138705
328	0.03490268388
329	0.0348913232
330	0.03486032234
331	0.03477737412
332	0.03468261813
333	0.03456689953
334	0.03444089241
335	0.03430396601
336	0.03413659763
337	0.03402401046
338	0.03392104741
339	0.03381337817
340	0.03374071388
341	0.03355466698
342	0.03345315678
343	0.03331996229
344	0.03320000107
345	0.03315687428
346	0.03300585402
347	0.03285194281
348	0.03271139025
349	0.03269128437
350	0.03263298923
351	0.032552287
352	0.03244036893
353	0.03235998695
354	0.03222630178
355	0.03207823166
356	0.03201730046
357	0.03187891017
358	0.03185641919
359	0.03176881815
360	0.03169743431
361	0.03162797537
362	0.03153946497
363	0.03151193161
364	0.03129163202
365	0.03116322237
366	0.03110024136
367	0.03095452092
368	0.0308337833
369	0.03082385801
370	0.03076444535
371	0.03063523944
372	0.03062716713
373	0.03047783101
374	0.03039555553
375	0.03037108455
376	0.03030074335
377	0.03029539432
378	0.03020962537
379	0.03011123042
380	0.03000522187
381	0.02991253617
382	0.02990145909
383	0.02981158724
384	0.02973186033
385	0.02971263329
386	0.02967500893
387	0.02965416996
388	0.02955635622
389	0.02941633534
390	0.02939960479
391	0.02935286423
392	0.02928488023
393	0.02923952865
394	0.02923388128
395	0.0292245624
396	0.02913983891
397	0.02912355856
398	0.02911711991
399	0.02897287807
400	0.02894831216
401	0.02885700533
402	0.02883293013
403	0.02873403681
404	0.0287236295
405	0.02868952996
406	0.02863839912
407	0.0286105617
408	0.02853562591
409	0.02844973557
410	0.02830600456
411	0.02829794625
412	0.02818377236
413	0.02809512311
414	0.02797391543
415	0.02791369544
416	0.02783800368
417	0.0277693415
418	0.02770137606
419	0.02764302681
420	0.02758055402
421	0.02752573406
422	0.02746446644
423	0.02741512775
424	0.02739704458
425	0.0273860697
426	0.02738126321
427	0.02732990168
428	0.02723014794
429	0.02712954962
430	0.027000375
431	0.02692206509
432	0.02686465461
433	0.02677723386
434	0.02674510436
435	0.02669907036
436	0.0266584907
437	0.02659406156
438	0.02650793508
439	0.0264535541
440	0.02636647139
441	0.02634214207
442	0.0262132212
443	0.02616515501
444	0.02603454554
445	0.02595984702
446	0.0259264151
447	0.02591768046
448	0.02585393856
449	0.02581741815
450	0.02576532044
451	0.02566379006
452	0.02566197187
453	0.02556808197
454	0.02554965595
455	0.02553316164
456	0.02550638271
457	0.02542271884
458	0.02533073313
459	0.02526512971
460	0.02521652219
461	0.02517580746
462	0.02511698574
463	0.02506687205
464	0.02498729944
465	0.02489435786
466	0.02485602119
467	0.02480018005
468	0.02468243966
469	0.02462316371
470	0.02455716845
471	0.02454531209
472	0.02439945165
473	0.02434461459
474	0.02426971264
475	0.02413283947
476	0.02412533078
477	0.02405678421
478	0.02401981465
479	0.02392943422
480	0.02392642127
481	0.02389800906
482	0.02387786075
483	0.02384562601
484	0.02376469756
485	0.02372649266
486	0.02364799901
487	0.02363085219
488	0.02359994909
489	0.02354781355
490	0.02354023967
491	0.02346300049
492	0.02339647404
493	0.02334445041
494	0.02333407033
495	0.02323544604
496	0.02314948678
497	0.0230111609
498	0.02297635009
499	0.02294041821
500	0.02291813051
501	0.02287193703
502	0.02282028657
503	0.02270357008
504	0.02262780972
505	0.02261255835
506	0.02260470394
507	0.02251972184
508	0.02244359861
509	0.02240112638
510	0.02236191394
511	0.02233625346
512	0.02229986493
513	0.0222883896
514	0.02216810048
515	0.02213373162
516	0.02212022023
517	0.02199776108
518	0.02194999179
519	0.02189636475
520	0.02187198953
521	0.02185075339
522	0.02181963966
523	0.02180481745
524	0.02180149008
525	0.02178853727
526	0.02177235301
527	0.02169308756
528	0.02167662186
529	0.02165663668
530	0.02159748533
531	0.02155905309
532	0.02151553973
533	0.02145679521
534	0.0214455882
535	0.02136736219
536	0.0213425724
537	0.02127390647
538	0.02117657406
539	0.02117094781
540	0.02115114728
541	0.02108652303
542	0.02103011194
543	0.02091925578
544	0.02090665208
545	0.02082190424
546	0.02080117294
547	0.0207934188
548	0.02074554323
549	0.02066899565
550	0.02065643299
551	0.02060607852
552	0.02058911113
553	0.02055369853
554	0.02049563425
555	0.02045299503
556	0.02034427435
557	0.0203042249
558	0.02028999179
559	0.02022843563
560	0.02019555252
561	0.02007931356
562	0.02000598125
563	0.01998066654
564	0.01992298319
565	0.01990822244
566	0.01990393596
567	0.01986129335
568	0.01976930061
569	0.01972605817
570	0.01972006948
571	0.01966233971
572	0.01964641526
573	0.0195956417
574	0.01951621403
575	0.01946925783
576	0.01940864245
577	0.01934975485
578	0.01931664056
579	0.01926734248
580	0.01920167599
581	0.01914136992
582	0.01911841101
583	0.01906973783
584	0.01904420999
585	0.0189397111
586	0.01887690931
587	0.01886390643
588	0.01880950353
589	0.01866602622
590	0.01865310542
591	0.01863529846
592	0.01855288231
593	0.01851815099
594	0.01847854842
595	0.01846739809
596	0.0184364849
597	0.01840748741
598	0.01840282107
599	0.0183294637
600	0.01831113503
601	0.01827905987
602	0.01825735147
603	0.01824191184
604	0.01822474971
605	0.01821928254
606	0.01816270263
607	0.01814963518
608	0.01812763703
609	0.01801123136
610	0.01799724524
611	0.01796308654
612	0.01789220719
613	0.01780348549
614	0.01779140744
615	0.01776845875
616	0.01771523376
617	0.01766859994
618	0.01765369376
619	0.01764003639
620	0.01760076035
621	0.01758013589
622	0.01756686439
623	0.017552745
624	0.01752259983
625	0.01746875216
626	0.01743689731
627	0.01739999813
628	0.01734867825
629	0.01734186305
630	0.0173157393
631	0.01727160773
632	0.01718185525
633	0.01712066137
634	0.01711121121
635	0.01710535649
636	0.01709184448
637	0.01703435019
638	0.01702053068
639	0.01694109026
640	0.01692630626
641	0.01690467183
642	0.01687167257
643	0.01682035681
644	0.01681424791
645	0.01680011334
646	0.01672994443
647	0.01668703372
648	0.01659070521
649	0.01656836224
650	0.01655841725
651	0.01649656345
652	0.01646352528
653	0.01640277951
654	0.01638438692
655	0.01635486439
656	0.01628710004
657	0.01627312144
658	0.0162680894
659	0.0162439017
660	0.01621112476
661	0.01619069148
662	0.01615071573
663	0.01614249834
664	0.01613362982
665	0.01608526998
666	0.01607560238
667	0.01607196324
668	0.01605227237
669	0.01598066459
670	0.01596822813
671	0.0159346201
672	0.01593037989
673	0.01588976852
674	0.01586289448
675	0.01582909601
676	0.01578730337
677	0.01568425843
678	0.01566371736
679	0.01560720009
680	0.01556655806
681	0.01552675137
682	0.01551399113
683	0.0154983689
684	0.01543066095
685	0.01542729587
686	0.01542219991
687	0.01540760939
688	0.01535610254
689	0.0153186641
690	0.01529683104
691	0.01528544098
692	0.01525308016
693	0.01518985946
694	0.01509597013
695	0.01505076306
696	0.01502373677
697	0.01502137174
698	0.01500092269
699	0.01499842652
700	0.01493774985
701	0.01492861594
702	0.01487191
703	0.01486789733
704	0.01479417502
705	0.0147428269
706	0.01473315105
707	0.01471800405
708	0.01470935798
709	0.01469761359
710	0.01469084813
711	0.01468255556
712	0.01465717252
713	0.01464898941
714	0.01463933625
715	0.01458671138
716	0.01454722373
717	0.01454163721
718	0.01453074341
719	0.01449630845
720	0.014483983
721	0.01446883453
722	0.01442528576
723	0.01440900709
724	0.01433548405
725	0.01433069571
726	0.01429793226
727	0.01423566431
728	0.01417545464
729	0.01414899516
730	0.0141334996
731	0.01410139
732	0.01408520276
733	0.01404253679
734	0.0140131867
735	0.01395469432
736	0.01391325202
737	0.01387260423
738	0.01385795272
739	0.01381782693
740	0.01378311178
741	0.01372781722
742	0.01372142477
743	0.01368805531
744	0.01366685831
745	0.0136395021
746	0.01363310595
747	0.01362891222
748	0.01361596557
749	0.01361168284
750	0.01358747377
751	0.01357547182
752	0.01355736298
753	0.01354982817
754	0.0135237025
755	0.01348921549
756	0.01345751622
757	0.01345316095
758	0.01344423456
759	0.01343840466
760	0.01336431615
761	0.01330635988
762	0.0133016088
763	0.01327492302
764	0.01324936404
765	0.01319287718
766	0.01316437313
767	0.01311889357
768	0.01305565608
769	0.01304200231
770	0.01302401064
771	0.0129854439
772	0.01298312582
773	0.01297985628
774	0.01297489232
775	0.01296782929
776	0.0129153904
777	0.0129058673
778	0.0129017687
779	0.01290162717
780	0.01289662771
781	0.01288557911
782	0.01281693193
783	0.0128004821
784	0.0127625537
785	0.01274508415
786	0.01274141001
787	0.01272935633
788	0.01269522518
789	0.01267178901
790	0.01266876279
791	0.01263947909
792	0.01261270366
793	0.01261167353
794	0.01258067136
795	0.01256880952
796	0.01256344745
797	0.01251954449
798	0.0124592017
799	0.01242910589
800	0.01241508902
801	0.01236662366
802	0.0123665112
803	0.01234471365
804	0.01233169931
805	0.01229817397
806	0.01229529147
807	0.01227000846
808	0.01225107989
809	0.01225027312
810	0.01222937565
811	0.01220164478
812	0.0121555156
813	0.01210392885
814	0.01209900336
815	0.01206495435
816	0.01204261876
817	0.01204141865
818	0.01202280445
819	0.01198816689
820	0.01198376473
821	0.01196175677
822	0.0119416096
823	0.01191023592
824	0.01190336591
825	0.01187089963
826	0.01186484795
827	0.01184567568
828	0.01180196472
829	0.01177274265
830	0.01175285292
831	0.01168664699
832	0.01168341039
833	0.01168187846
834	0.01165930204
835	0.01160768542
836	0.01159559089
837	0.01157637004
838	0.01157314025
839	0.01154451482
840	0.01151598702
841	0.01150404897
842	0.01148049046
843	0.01147764871
844	0.01144932492
845	0.01141187609
846	0.01138677642
847	0.01135239792
848	0.01133162902
849	0.01131335787
850	0.01130339528
851	0.01128822139
852	0.01125541804
853	0.01123128311
854	0.01122111489
855	0.01120082088
856	0.01119343067
857	0.01118048708
858	0.01117858208
859	0.0111659345
860	0.01116437831
861	0.01115257964
862	0.01113597539
863	0.01109197044
864	0.01105546087
865	0.01105324044
866	0.01104168007
867	0.01103122835
868	0.01101675816
869	0.01101478236
870	0.01098562203
871	0.01098038879
872	0.01096129692
873	0.01095383182
874	0.01092367072
875	0.01089856669
876	0.01086998175
877	0.01086601303
878	0.01083793063
879	0.01081740474
880	0.01081153603
881	0.01077609857
882	0.0107588796
883	0.01072073827
884	0.0107053116
885	0.01070530138
886	0.01068410106
887	0.01065536144
888	0.01060816564
889	0.01059687802
890	0.01057976891
891	0.01055487487
892	0.01053704324
893	0.01049096581
894	0.01045271007
895	0.01043116646
896	0.01042010761
897	0.01041732627
898	0.01039185359
899	0.01038725812
900	0.01036339444
901	0.0103433758
902	0.01031632356
903	0.01031631977
904	0.01031150835
905	0.01023139016
906	0.01020278417
907	0.01019544624
908	0.01017827977
909	0.01014666555
910	0.0101444121
911	0.0101239509
912	0.01009760512
913	0.01009629889
914	0.01006830529
915	0.01006112723
916	0.01002912606
917	0.009992429552
918	0.009977900374
919	0.009929265391
920	0.009929235136
921	0.009912099539
922	0.009907051734
923	0.009903290824
924	0.009870601397
925	0.009868229037
926	0.009856068767
927	0.009813548232
928	0.009793013409
929	0.009777936774
930	0.009777709319
931	0.009760793572
932	0.009755469018
933	0.00972031207
934	0.009716799111
935	0.009692930383
936	0.009669785517
937	0.00965561243
938	0.009621874448
939	0.009598503731
940	0.009587126091
941	0.009582221701
942	0.009564265503
943	0.009521274741
944	0.009517741179
945	0.009504947613
946	0.009439311595
947	0.00942372665
948	0.009408934685
949	0.009382317523
950	0.009349376355
951	0.009341244115
952	0.009310776098
953	0.009301259544
954	0.00927916643
955	0.009265742821
956	0.009255671862
957	0.009255444383
958	0.009244770953
959	0.009244675123
960	0.00921626343
961	0.009194082309
962	0.009166732061
963	0.009166708427
964	0.0091564655
965	0.009147767839
966	0.009125317456
967	0.009112058459
968	0.009097486708
969	0.009057734795
970	0.009029127996
971	0.009022010818
972	0.009017785228
973	0.009017753272
974	0.009014222562
975	0.009000006549
976	0.008998636668
977	0.008996504225
978	0.008992465716
979	0.008978071021
980	0.008940213451
981	0.008919859126
982	0.008903129813
983	0.008873071506
984	0.008856057993
985	0.008827476882
986	0.008820664286
987	0.008797587054
988	0.008772230272
989	0.008763361685
990	0.008763097953
991	0.008756665531
992	0.008756510409
993	0.008752780359
994	0.008742355328
995	0.008730986334
996	0.008726558868
997	0.008699193944
998	0.008683534813
999	0.008683409087
